timestamp,voltage_kv,current_a,oil_temperature_c,vibration_mm_s,oil_level_percent,load_factor_percent,ambient_temperature_c,fault_status
2023-01-13 20:00:00,228.12,143.6,75.3,0.56,91.7,78.7,30.0,Normal
2023-01-13 21:00:00,234.12,219.5,64.8,0.64,81.7,80.3,35.6,Warning
2023-01-13 22:00:00,232.9,178.1,71.8,0.83,83.8,120.0,10.7,Warning
2023-01-13 23:00:00,230.92,190.5,65.1,0.48,93.9,72.3,38.7,Normal
2023-01-14 00:00:00,218.94,180.7,53.6,0.47,93.7,83.8,9.0,Normal
2023-01-14 01:00:00,232.31,190.5,54.1,0.52,93.0,81.4,25.2,Normal
2023-01-14 02:00:00,226.79,159.8,79.4,0.48,97.2,55.6,15.4,Normal
2023-01-14 03:00:00,228.78,217.1,78.6,0.74,88.0,60.0,37.3,Warning
2023-01-14 04:00:00,234.41,141.0,61.2,0.53,93.7,74.0,46.0,Normal
2023-01-14 05:00:00,228.76,142.8,59.8,0.57,94.5,65.3,38.2,Normal
2023-01-14 06:00:00,237.1,138.0,50.1,0.6,92.9,86.9,5.3,Normal
2023-01-14 07:00:00,232.14,149.7,82.3,0.8,83.2,76.9,38.2,Warning
2023-01-14 08:00:00,225.85,194.6,94.8,0.49,96.1,87.1,19.2,Warning
2023-01-14 09:00:00,200.0,214.3,103.8,1.46,92.1,58.7,34.8,Critical
2023-01-14 10:00:00,214.98,189.1,83.9,0.72,75.0,89.0,35.2,Warning
2023-01-14 11:00:00,228.23,210.9,64.3,0.94,94.0,49.4,33.8,Warning
2023-01-14 12:00:00,227.48,148.4,67.8,0.45,93.0,75.5,14.1,Normal
2023-01-14 13:00:00,224.57,163.6,55.8,0.57,96.4,49.1,18.2,Normal
2023-01-14 14:00:00,235.97,130.4,61.3,0.55,97.4,71.2,19.0,Normal
2023-01-14 15:00:00,236.38,223.5,84.8,0.82,84.0,68.4,36.3,Warning
2023-01-14 16:00:00,228.35,215.0,81.5,0.5,93.3,65.0,25.4,Warning
2023-01-14 17:00:00,227.0,229.9,106.1,0.92,87.1,95.7,40.7,Warning
2023-01-14 18:00:00,222.43,224.9,77.3,0.9,91.3,93.4,40.1,Warning
2023-01-14 19:00:00,226.91,138.8,56.2,0.54,97.3,81.9,41.7,Normal
2023-01-14 20:00:00,229.97,163.4,56.3,0.46,97.1,87.7,22.1,Normal
2023-01-14 21:00:00,229.64,119.6,62.1,0.59,96.7,82.5,25.5,Normal
2023-01-14 22:00:00,225.06,163.5,82.0,0.88,90.5,74.5,4.2,Warning
2023-01-14 23:00:00,233.78,168.0,66.4,0.94,86.0,106.2,37.4,Warning
2023-01-15 00:00:00,233.42,122.7,74.7,0.53,93.9,77.2,7.2,Normal
2023-01-15 01:00:00,228.27,154.3,61.5,0.5,93.6,72.4,48.4,Warning
2023-01-15 02:00:00,227.32,115.9,56.1,0.62,94.5,66.8,26.6,Normal
2023-01-15 03:00:00,232.51,172.3,76.6,0.46,91.0,68.8,27.6,Normal
2023-01-15 04:00:00,225.18,130.9,67.8,0.5,95.1,63.6,22.7,Normal
2023-01-15 05:00:00,225.38,167.8,73.3,0.32,92.2,52.6,18.5,Normal
2023-01-15 06:00:00,229.58,121.0,57.6,0.4,95.6,76.0,17.8,Normal
2023-01-15 07:00:00,230.88,139.1,62.8,0.67,99.0,55.5,33.3,Normal
2023-01-15 08:00:00,234.06,127.0,71.6,0.65,91.6,61.2,35.2,Normal
2023-01-15 09:00:00,227.17,193.8,78.4,0.88,81.4,105.9,44.0,Warning
2023-01-15 10:00:00,207.25,218.7,67.0,1.65,84.6,93.4,50.0,Critical
2023-01-15 11:00:00,228.33,161.3,56.8,0.5,94.5,78.4,21.3,Normal
2023-01-15 12:00:00,229.34,166.5,61.5,0.34,100.0,95.7,12.1,Normal
2023-01-15 13:00:00,233.45,139.9,67.1,0.53,94.3,63.2,18.1,Normal
2023-01-15 14:00:00,200.0,195.0,89.0,1.29,85.5,120.0,26.3,Critical
2023-01-15 15:00:00,231.2,160.0,68.8,0.51,97.2,82.2,12.6,Normal
2023-01-15 16:00:00,231.95,202.2,67.4,0.81,91.4,80.8,42.9,Warning
2023-01-15 17:00:00,241.82,134.3,54.0,0.53,97.2,71.5,39.5,Normal
2023-01-15 18:00:00,200.0,240.8,80.9,2.02,95.9,75.8,26.8,Critical
2023-01-15 19:00:00,234.3,142.3,64.6,0.5,89.2,74.8,18.1,Normal
2023-01-15 20:00:00,204.08,263.3,71.2,1.74,77.8,88.0,46.9,Critical
2023-01-15 21:00:00,231.7,161.4,72.7,0.47,93.2,58.7,16.7,Normal
2023-01-15 22:00:00,244.75,174.9,54.2,0.37,96.4,83.2,30.5,Normal
2023-01-15 23:00:00,228.73,147.5,67.6,0.51,88.3,71.6,16.5,Normal
2023-01-16 00:00:00,230.88,209.7,67.9,0.47,97.8,82.2,29.2,Normal
2023-01-16 01:00:00,233.03,191.1,56.0,0.55,92.2,83.3,15.8,Normal
2023-01-16 02:00:00,227.91,144.1,72.8,0.59,91.3,75.8,17.9,Normal
2023-01-16 03:00:00,223.71,145.7,62.5,0.74,96.3,54.3,19.4,Normal
2023-01-16 04:00:00,235.11,191.8,52.3,0.31,100.0,80.8,16.3,Normal
2023-01-16 05:00:00,232.67,97.3,65.0,0.53,97.8,59.8,25.9,Normal
2023-01-16 06:00:00,225.37,155.1,57.8,0.46,92.0,84.8,33.6,Normal
2023-01-16 07:00:00,228.83,150.8,53.4,0.47,94.8,114.3,13.9,Normal
2023-01-16 08:00:00,237.32,169.9,67.2,0.68,96.1,80.8,24.5,Normal
2023-01-16 09:00:00,234.79,207.4,68.7,0.54,87.0,69.0,29.2,Warning
2023-01-16 10:00:00,236.19,140.9,64.7,0.51,97.5,41.3,18.9,Normal
2023-01-16 11:00:00,231.06,174.0,61.1,0.31,96.9,65.5,13.1,Normal
2023-01-16 12:00:00,226.88,146.3,60.2,0.28,97.7,94.1,31.5,Normal
2023-01-16 13:00:00,224.31,146.0,64.9,0.56,97.0,64.0,25.8,Normal
2023-01-16 14:00:00,232.29,179.1,70.6,0.58,95.3,96.2,29.1,Normal
2023-01-16 15:00:00,225.69,178.1,70.6,0.46,93.6,79.4,29.6,Normal
2023-01-16 16:00:00,230.99,156.2,78.6,0.61,95.6,89.1,14.7,Normal
2023-01-16 17:00:00,231.99,186.2,63.3,0.42,93.0,58.7,17.2,Normal
2023-01-16 18:00:00,228.15,121.9,65.1,0.59,92.3,97.8,30.1,Normal
2023-01-16 19:00:00,233.24,163.6,83.5,0.58,92.5,88.4,36.6,Warning
2023-01-16 20:00:00,224.12,132.1,69.8,0.41,96.4,54.5,33.5,Normal
2023-01-16 21:00:00,223.84,161.0,70.0,0.43,96.7,78.9,19.6,Normal
2023-01-16 22:00:00,224.96,110.7,67.8,0.34,95.3,71.0,31.8,Normal
2023-01-16 23:00:00,228.49,143.4,70.9,0.53,95.9,82.0,9.6,Normal
2023-01-17 00:00:00,233.78,162.2,56.9,0.48,94.9,73.0,28.3,Normal
2023-01-17 01:00:00,237.16,171.6,54.5,0.56,99.0,80.8,35.9,Normal
2023-01-17 02:00:00,240.06,170.5,67.0,0.6,95.4,75.4,21.5,Normal
2023-01-17 03:00:00,237.82,133.6,77.3,0.55,90.8,80.5,4.0,Normal
2023-01-17 04:00:00,230.0,202.1,69.1,0.82,97.8,74.9,17.3,Warning
2023-01-17 05:00:00,237.41,189.3,65.0,0.6,99.0,63.9,20.1,Normal
2023-01-17 06:00:00,234.85,222.1,80.6,0.62,97.9,74.4,26.0,Warning
2023-01-17 07:00:00,231.71,181.1,71.8,0.54,96.4,75.7,30.6,Normal
2023-01-17 08:00:00,217.35,144.1,66.9,0.38,96.2,71.9,42.6,Normal
2023-01-17 09:00:00,237.87,140.7,63.8,0.49,93.6,77.9,17.4,Normal
2023-01-17 10:00:00,224.35,162.5,70.0,0.42,97.7,65.5,27.5,Normal
2023-01-17 11:00:00,234.1,149.3,68.6,0.45,94.4,71.9,17.5,Normal
2023-01-17 12:00:00,229.12,119.0,61.1,0.47,94.2,71.4,24.4,Normal
2023-01-17 13:00:00,232.4,167.5,59.8,0.38,91.9,67.7,21.5,Normal
2023-01-17 14:00:00,226.15,124.1,61.4,0.52,96.8,66.6,20.9,Normal
2023-01-17 15:00:00,225.37,149.4,58.2,0.56,89.6,69.6,28.0,Normal
2023-01-17 16:00:00,230.92,203.9,67.8,0.4,94.7,48.4,24.2,Normal
2023-01-17 17:00:00,225.83,168.3,60.6,0.49,93.1,101.1,21.8,Normal
2023-01-17 18:00:00,239.16,166.3,68.9,0.54,96.2,46.1,22.2,Normal
2023-01-17 19:00:00,231.76,178.8,60.9,0.79,96.5,109.9,29.3,Warning
2023-01-17 20:00:00,234.76,142.7,51.4,0.41,99.7,70.9,22.6,Normal
2023-01-17 21:00:00,228.5,188.1,78.0,0.72,94.5,79.4,9.8,Normal
2023-01-17 22:00:00,237.38,126.6,66.7,0.39,93.2,62.4,18.9,Normal
2023-01-17 23:00:00,227.3,139.0,71.7,0.39,95.7,93.3,19.9,Normal
2023-01-18 00:00:00,226.41,145.4,74.4,0.52,93.4,82.3,14.0,Normal
2023-01-18 01:00:00,233.41,158.2,62.5,0.42,92.3,83.0,37.3,Normal
2023-01-18 02:00:00,219.9,191.5,54.1,0.68,87.8,66.8,18.8,Warning
2023-01-18 03:00:00,226.66,155.8,63.5,0.28,88.6,65.9,29.6,Normal
2023-01-18 04:00:00,216.26,140.0,60.8,0.64,93.8,80.7,26.4,Normal
2023-01-18 05:00:00,219.35,165.4,66.7,0.55,100.0,43.7,42.2,Normal
2023-01-18 06:00:00,228.56,155.7,64.6,0.46,93.3,79.9,9.8,Normal
2023-01-18 07:00:00,233.75,141.7,56.0,0.45,98.8,67.0,28.6,Normal
2023-01-18 08:00:00,226.35,165.2,70.5,0.68,94.5,85.0,26.0,Normal
2023-01-18 09:00:00,236.48,135.6,71.0,0.48,94.8,76.4,27.5,Normal
2023-01-18 10:00:00,224.07,185.4,90.8,1.0,92.3,75.9,19.3,Warning
2023-01-18 11:00:00,234.78,167.5,76.8,0.44,94.3,50.4,21.1,Normal
2023-01-18 12:00:00,234.98,140.7,70.1,0.48,96.0,57.8,25.9,Normal
2023-01-18 13:00:00,215.04,146.3,52.0,0.62,97.3,82.0,40.2,Normal
2023-01-18 14:00:00,225.26,184.9,72.5,0.48,98.4,58.4,16.8,Normal
2023-01-18 15:00:00,226.96,139.4,56.5,0.62,94.2,80.3,19.3,Normal
2023-01-18 16:00:00,220.9,155.4,49.7,0.49,90.9,104.8,34.1,Normal
2023-01-18 17:00:00,230.53,175.3,58.2,0.55,95.6,79.0,37.7,Normal
2023-01-18 18:00:00,233.66,155.8,51.8,0.4,94.6,76.4,13.7,Normal
2023-01-18 19:00:00,242.06,180.3,69.8,0.51,94.4,60.7,25.8,Normal
2023-01-18 20:00:00,231.29,125.2,67.7,0.48,89.3,62.1,20.9,Normal
2023-01-18 21:00:00,239.44,161.1,54.3,0.55,90.4,91.2,20.3,Normal
2023-01-18 22:00:00,229.53,176.5,54.7,0.36,93.2,90.6,9.8,Normal
2023-01-18 23:00:00,215.84,141.0,69.4,0.62,93.6,68.8,36.5,Normal
2023-01-19 00:00:00,220.65,142.2,66.5,0.54,93.5,75.5,0.1,Normal
2023-01-19 01:00:00,202.1,233.6,75.3,1.52,83.6,86.4,37.6,Critical
2023-01-19 02:00:00,225.19,145.9,69.9,0.52,93.2,78.4,32.1,Normal
2023-01-19 03:00:00,219.75,173.2,62.3,0.54,98.6,54.4,17.9,Normal
2023-01-19 04:00:00,228.56,134.3,78.9,0.41,93.3,78.1,13.0,Normal
2023-01-19 05:00:00,221.83,187.9,71.7,0.78,85.4,54.7,33.9,Warning
2023-01-19 06:00:00,238.77,150.4,66.8,0.57,91.2,100.5,27.0,Normal
2023-01-19 07:00:00,238.05,161.7,93.2,0.96,90.8,89.7,27.0,Warning
2023-01-19 08:00:00,236.0,152.8,49.3,0.39,94.4,79.6,24.4,Normal
2023-01-19 09:00:00,224.63,161.5,92.2,0.95,86.1,92.6,41.3,Critical
2023-01-19 10:00:00,225.68,175.6,73.3,0.56,94.6,83.7,17.9,Normal
2023-01-19 11:00:00,220.27,269.5,106.1,1.28,82.9,62.7,43.6,Critical
2023-01-19 12:00:00,228.6,133.3,63.4,0.74,86.5,60.8,34.7,Warning
2023-01-19 13:00:00,231.26,146.1,59.0,0.6,100.0,67.7,18.9,Normal
2023-01-19 14:00:00,232.46,142.8,63.9,0.57,89.3,94.8,25.7,Normal
2023-01-19 15:00:00,227.94,148.2,64.7,0.33,99.5,75.6,29.4,Normal
2023-01-19 16:00:00,232.61,154.5,79.7,0.75,92.2,42.5,28.8,Warning
2023-01-19 17:00:00,226.99,158.6,68.8,0.43,92.9,73.3,16.0,Normal
2023-01-19 18:00:00,231.74,170.8,45.9,0.73,82.8,52.4,15.2,Warning
2023-01-19 19:00:00,230.55,176.6,67.5,0.44,96.4,68.1,18.1,Normal
2023-01-19 20:00:00,224.23,115.0,61.9,0.52,94.7,68.8,15.5,Normal
2023-01-19 21:00:00,233.04,123.7,71.2,0.4,92.7,53.0,20.0,Normal
2023-01-19 22:00:00,234.88,160.3,72.8,0.55,91.7,70.0,17.2,Normal
2023-01-19 23:00:00,236.65,126.1,72.1,0.59,100.0,68.9,32.1,Normal
2023-01-20 00:00:00,241.41,137.6,52.7,0.31,97.1,46.8,21.3,Normal
2023-01-20 01:00:00,232.19,153.7,68.4,0.52,98.8,60.7,18.2,Normal
2023-01-20 02:00:00,226.14,166.6,72.2,0.55,98.6,57.3,41.7,Normal
2023-01-20 03:00:00,237.62,164.7,79.3,0.33,93.4,64.0,32.2,Normal
2023-01-20 04:00:00,224.75,165.1,76.0,0.57,95.9,60.2,16.5,Normal
2023-01-20 05:00:00,236.25,165.6,64.7,0.46,88.9,58.9,44.1,Normal
2023-01-20 06:00:00,223.6,153.8,73.1,0.37,95.6,89.1,25.1,Normal
2023-01-20 07:00:00,244.34,116.6,73.5,0.48,97.3,81.6,17.7,Normal
2023-01-20 08:00:00,231.14,112.8,69.8,0.53,96.9,90.9,28.7,Normal
2023-01-20 09:00:00,230.74,132.4,59.3,0.62,99.3,71.4,25.5,Normal
2023-01-20 10:00:00,225.48,173.5,70.3,0.69,92.4,69.3,27.3,Normal
2023-01-20 11:00:00,233.23,145.7,58.0,0.59,97.2,61.3,38.6,Normal
2023-01-20 12:00:00,235.85,152.7,65.6,0.56,92.4,75.5,3.5,Normal
2023-01-20 13:00:00,234.38,118.8,77.0,0.47,94.4,65.6,22.1,Normal
2023-01-20 14:00:00,237.09,100.2,75.2,0.53,91.4,58.9,41.8,Normal
2023-01-20 15:00:00,225.27,126.9,74.1,0.53,92.2,78.2,14.7,Normal
2023-01-20 16:00:00,235.5,171.2,69.3,0.54,100.0,75.0,13.2,Normal
2023-01-20 17:00:00,232.25,191.7,56.9,0.46,96.2,74.2,15.2,Normal
2023-01-20 18:00:00,235.61,196.4,66.6,0.41,90.4,78.9,36.0,Normal
2023-01-20 19:00:00,228.8,179.9,69.1,0.58,92.2,103.3,11.5,Warning
2023-01-20 20:00:00,237.95,161.5,76.2,0.37,90.9,72.8,30.0,Normal
2023-01-20 21:00:00,238.98,164.1,63.1,0.4,98.7,60.5,41.3,Normal
2023-01-20 22:00:00,222.72,219.8,81.8,0.77,85.4,78.2,35.1,Warning
2023-01-20 23:00:00,230.39,138.1,63.7,0.51,88.6,81.9,15.2,Normal
2023-01-21 00:00:00,224.23,116.3,50.6,0.36,92.9,104.3,19.7,Normal
2023-01-21 01:00:00,230.89,158.0,66.0,0.49,91.4,96.8,43.1,Normal
2023-01-21 02:00:00,221.59,129.5,62.8,0.4,96.5,64.1,46.7,Normal
2023-01-21 03:00:00,235.95,154.3,73.2,0.61,93.3,62.8,25.8,Normal
2023-01-21 04:00:00,231.89,183.5,59.2,0.64,87.6,83.5,50.0,Warning
2023-01-21 05:00:00,200.0,235.2,112.3,2.18,76.8,107.3,43.5,Critical
2023-01-21 06:00:00,230.98,148.0,68.5,0.25,97.0,76.9,22.8,Normal
2023-01-21 07:00:00,240.23,136.5,61.8,0.7,92.5,66.7,23.5,Normal
2023-01-21 08:00:00,234.2,154.2,54.7,0.45,93.2,73.8,29.3,Normal
2023-01-21 09:00:00,232.09,114.5,73.5,0.53,99.2,81.7,36.0,Normal
2023-01-21 10:00:00,232.33,176.9,69.2,0.49,100.0,88.3,30.7,Normal
2023-01-21 11:00:00,223.62,124.2,67.3,0.51,93.2,77.1,40.9,Normal
2023-01-21 12:00:00,233.48,127.2,64.1,0.42,93.8,68.8,20.2,Normal
2023-01-21 13:00:00,223.72,147.4,60.5,0.21,100.0,91.3,21.2,Normal
2023-01-21 14:00:00,230.09,126.6,78.6,0.69,95.5,90.4,26.8,Normal
2023-01-21 15:00:00,223.32,141.8,66.1,0.45,94.3,73.6,24.2,Normal
2023-01-21 16:00:00,230.26,128.8,59.3,0.37,97.9,43.4,36.5,Normal
2023-01-21 17:00:00,236.93,144.0,44.2,0.46,94.8,59.8,19.8,Normal
2023-01-21 18:00:00,237.65,163.3,57.6,0.34,94.0,71.8,30.0,Normal
2023-01-21 19:00:00,227.32,160.2,80.5,0.58,94.9,72.3,21.4,Normal
2023-01-21 20:00:00,235.9,137.5,65.4,0.51,93.5,54.4,28.2,Normal
2023-01-21 21:00:00,229.69,160.0,60.7,0.62,92.4,100.7,7.5,Normal
2023-01-21 22:00:00,232.17,159.5,58.6,0.54,98.8,41.7,30.0,Normal
2023-01-21 23:00:00,217.53,130.7,78.0,0.44,91.5,72.0,45.7,Normal
2023-01-22 00:00:00,220.84,129.0,77.0,0.69,94.7,56.4,46.0,Normal
2023-01-22 01:00:00,237.97,163.6,58.5,0.5,94.5,80.0,39.5,Normal
2023-01-22 02:00:00,234.4,128.5,76.0,0.53,97.1,97.0,13.9,Normal
2023-01-22 03:00:00,229.82,139.4,52.5,0.53,100.0,47.4,24.7,Normal
2023-01-22 04:00:00,233.2,152.5,64.1,0.37,95.7,63.6,3.1,Normal
2023-01-22 05:00:00,235.97,169.2,65.4,0.52,98.2,78.4,34.0,Normal
2023-01-22 06:00:00,228.51,176.2,67.6,0.52,91.2,79.3,16.7,Normal
2023-01-22 07:00:00,226.81,133.7,56.5,0.71,99.0,103.8,12.8,Normal
2023-01-22 08:00:00,230.36,124.1,59.4,0.41,98.7,69.1,35.7,Normal
2023-01-22 09:00:00,233.02,196.1,53.2,0.63,98.4,60.4,35.1,Normal
2023-01-22 10:00:00,231.68,145.5,58.4,0.43,100.0,75.0,32.8,Normal
2023-01-22 11:00:00,218.67,160.5,85.8,0.53,85.9,85.7,31.3,Warning
2023-01-22 12:00:00,229.1,157.9,70.5,0.57,92.0,70.7,36.9,Normal
2023-01-22 13:00:00,234.47,122.5,67.8,0.3,95.1,103.5,15.5,Normal
2023-01-22 14:00:00,225.83,165.3,52.7,0.44,96.8,65.5,22.6,Normal
2023-01-22 15:00:00,233.72,158.4,67.1,0.47,96.1,73.1,29.6,Normal
2023-01-22 16:00:00,204.04,214.5,75.2,1.49,73.5,67.1,38.9,Critical
2023-01-22 17:00:00,231.06,165.7,61.6,0.54,96.7,81.7,16.7,Normal
2023-01-22 18:00:00,230.75,157.3,65.1,0.29,95.5,108.2,21.4,Normal
2023-01-22 19:00:00,226.36,157.5,67.5,0.62,91.2,86.0,30.9,Normal
2023-01-22 20:00:00,229.29,156.8,73.2,0.59,91.6,87.3,24.4,Normal
2023-01-22 21:00:00,230.36,151.5,63.8,0.62,94.7,58.2,21.1,Normal
2023-01-22 22:00:00,226.43,210.7,81.0,0.63,100.0,90.3,45.3,Warning
2023-01-22 23:00:00,229.24,160.7,71.7,0.62,98.2,88.1,21.8,Normal
2023-01-23 00:00:00,227.14,156.7,72.5,0.48,98.2,96.8,15.8,Normal
2023-01-23 01:00:00,225.82,147.2,67.5,0.45,99.1,81.4,25.4,Normal
2023-01-23 02:00:00,222.82,123.7,67.2,0.29,98.0,72.6,50.0,Normal
2023-01-23 03:00:00,241.54,146.4,64.1,0.6,100.0,50.4,7.1,Normal
2023-01-23 04:00:00,226.89,161.7,69.0,0.61,91.4,40.3,33.6,Normal
2023-01-23 05:00:00,225.86,109.6,66.2,0.58,94.6,68.1,23.4,Normal
2023-01-23 06:00:00,228.15,123.0,59.3,0.55,96.0,77.5,15.0,Normal
2023-01-23 07:00:00,229.09,106.5,66.4,0.64,90.6,66.2,28.3,Normal
2023-01-23 08:00:00,236.26,141.0,59.5,0.3,95.3,105.6,27.8,Normal
2023-01-23 09:00:00,229.89,156.4,64.9,0.42,97.5,78.4,25.2,Normal
2023-01-23 10:00:00,225.12,176.1,70.3,0.44,98.0,67.5,17.2,Normal
2023-01-23 11:00:00,226.2,114.6,68.8,0.32,91.3,43.9,24.1,Normal
2023-01-23 12:00:00,223.8,171.8,64.6,0.57,90.3,74.0,33.8,Warning
2023-01-23 13:00:00,200.0,225.4,109.5,1.68,76.7,101.4,31.4,Critical
2023-01-23 14:00:00,230.04,143.5,63.7,0.52,92.0,59.8,11.1,Normal
2023-01-23 15:00:00,222.0,125.7,66.3,0.41,96.5,75.5,5.3,Normal
2023-01-23 16:00:00,233.27,166.2,57.0,0.54,92.4,76.5,12.4,Normal
2023-01-23 17:00:00,221.03,142.3,64.0,0.46,91.4,69.0,27.7,Normal
2023-01-23 18:00:00,209.46,225.5,79.9,1.85,70.6,107.2,50.0,Critical
2023-01-23 19:00:00,232.4,145.9,60.8,0.6,90.7,60.4,21.0,Normal
2023-01-23 20:00:00,236.19,157.6,57.3,0.47,93.2,64.4,34.8,Normal
2023-01-23 21:00:00,223.14,182.2,71.6,0.61,93.6,72.8,10.7,Normal
2023-01-23 22:00:00,227.38,159.9,75.4,0.39,93.9,72.7,11.0,Normal
2023-01-23 23:00:00,232.96,135.5,63.4,0.45,92.6,74.9,22.8,Normal
2023-01-24 00:00:00,228.14,135.4,67.6,0.67,95.4,89.9,11.1,Normal
2023-01-24 01:00:00,230.79,128.1,53.2,0.43,98.6,89.3,27.4,Normal
2023-01-24 02:00:00,212.74,175.1,78.0,0.84,78.8,67.2,29.2,Warning
2023-01-24 03:00:00,232.68,106.1,63.7,0.51,97.5,85.4,30.8,Normal
2023-01-24 04:00:00,226.0,111.8,61.9,0.6,99.2,85.7,29.3,Normal
2023-01-24 05:00:00,214.56,203.3,88.0,2.0,72.5,120.0,30.2,Critical
2023-01-24 06:00:00,236.63,121.9,69.7,0.43,90.8,78.3,35.1,Normal
2023-01-24 07:00:00,225.78,120.0,64.3,0.49,96.6,89.2,24.4,Normal
2023-01-24 08:00:00,239.28,154.5,62.2,0.34,94.2,70.0,34.6,Normal
2023-01-24 09:00:00,232.31,126.4,66.4,0.57,99.6,88.3,32.6,Normal
2023-01-24 10:00:00,230.3,157.8,75.0,0.37,94.0,63.4,28.8,Normal
2023-01-24 11:00:00,236.15,138.1,45.9,0.46,97.7,83.1,29.3,Normal
2023-01-24 12:00:00,222.76,148.0,80.2,0.63,98.9,96.4,23.0,Warning
2023-01-24 13:00:00,220.11,177.7,72.6,1.02,88.9,70.4,50.0,Warning
2023-01-24 14:00:00,230.25,165.4,60.1,0.54,95.9,46.7,45.2,Normal
2023-01-24 15:00:00,225.49,208.1,73.5,1.6,80.7,103.9,37.9,Critical
2023-01-24 16:00:00,232.53,178.9,69.5,0.4,99.1,99.6,50.0,Normal
2023-01-24 17:00:00,216.01,186.1,54.2,0.91,85.3,120.0,20.7,Warning
2023-01-24 18:00:00,221.55,140.6,49.2,0.58,88.8,75.4,4.2,Normal
2023-01-24 19:00:00,228.4,182.9,67.9,0.41,94.9,75.3,29.7,Normal
2023-01-24 20:00:00,223.17,161.9,43.4,0.44,93.5,84.5,25.2,Normal
2023-01-24 21:00:00,200.0,190.5,93.0,1.48,75.4,83.0,45.4,Critical
2023-01-24 22:00:00,227.41,148.2,82.4,0.36,89.4,86.8,18.2,Normal
2023-01-24 23:00:00,222.45,160.5,72.4,1.12,92.0,102.2,13.0,Warning
2023-01-25 00:00:00,224.24,93.2,58.5,0.6,96.6,71.7,24.8,Normal
2023-01-25 01:00:00,226.56,154.1,71.1,0.34,95.9,89.0,20.8,Normal
2023-01-25 02:00:00,233.5,206.3,64.2,0.54,92.8,77.7,29.6,Normal
2023-01-25 03:00:00,230.97,129.6,66.7,0.65,96.3,89.4,22.6,Normal
2023-01-25 04:00:00,233.75,155.6,57.4,0.53,92.0,65.5,26.9,Normal
2023-01-25 05:00:00,227.38,150.3,85.5,0.91,84.5,54.2,28.3,Warning
2023-01-25 06:00:00,221.43,182.8,71.4,0.4,86.1,78.9,37.6,Warning
2023-01-25 07:00:00,226.51,183.6,49.7,0.63,94.3,87.9,25.8,Normal
2023-01-25 08:00:00,234.12,170.3,64.0,1.08,87.4,89.4,44.8,Warning
2023-01-25 09:00:00,224.84,161.9,60.3,0.49,95.2,52.5,17.2,Normal
2023-01-25 10:00:00,236.76,167.7,64.5,0.52,94.1,95.3,23.0,Normal
2023-01-25 11:00:00,231.16,172.9,58.8,0.66,90.4,99.4,21.3,Normal
2023-01-25 12:00:00,228.79,112.2,61.4,0.4,93.2,72.9,34.6,Normal
2023-01-25 13:00:00,231.04,156.2,56.2,0.41,100.0,64.0,41.6,Normal
2023-01-25 14:00:00,223.06,180.1,85.7,1.05,87.4,77.2,29.3,Warning
2023-01-25 15:00:00,231.69,167.8,65.0,0.56,99.9,80.7,28.1,Normal
2023-01-25 16:00:00,222.41,97.4,68.1,0.49,93.5,78.7,24.4,Normal
2023-01-25 17:00:00,235.64,151.7,59.0,0.6,94.3,82.9,20.2,Normal
2023-01-25 18:00:00,226.75,151.7,65.1,0.55,94.2,47.5,20.7,Normal
2023-01-25 19:00:00,231.35,172.6,72.5,1.0,84.4,54.1,28.1,Warning
2023-01-25 20:00:00,227.58,130.7,63.6,0.55,95.0,79.6,43.1,Normal
2023-01-25 21:00:00,228.29,155.6,60.9,0.42,93.2,67.8,28.6,Normal
2023-01-25 22:00:00,241.75,135.7,61.7,0.49,96.2,79.0,37.8,Normal
2023-01-25 23:00:00,205.59,120.3,70.0,1.02,80.2,30.0,36.9,Warning
2023-01-26 00:00:00,231.22,128.2,57.1,0.4,95.3,65.6,29.9,Normal
2023-01-26 01:00:00,215.73,132.9,56.0,0.47,93.4,87.0,6.4,Normal
2023-01-26 02:00:00,230.23,161.2,79.9,0.45,96.0,47.9,1.1,Normal
2023-01-26 03:00:00,234.22,149.9,74.4,0.36,96.6,103.0,29.2,Normal
2023-01-26 04:00:00,231.38,150.2,52.4,0.64,93.2,82.6,9.4,Normal
2023-01-26 05:00:00,224.1,178.7,62.2,0.65,94.8,47.4,33.9,Normal
2023-01-26 06:00:00,227.05,164.0,65.2,0.35,95.5,107.9,29.9,Normal
2023-01-26 07:00:00,229.71,171.5,66.7,0.52,91.7,78.5,35.4,Normal
2023-01-26 08:00:00,225.82,178.5,64.3,0.41,98.0,70.7,32.6,Normal
2023-01-26 09:00:00,228.54,148.8,68.9,0.53,89.0,58.2,34.3,Normal
2023-01-26 10:00:00,229.34,139.5,54.1,0.39,88.9,73.5,19.0,Normal
2023-01-26 11:00:00,225.17,148.6,67.9,0.71,90.5,92.4,34.7,Normal
2023-01-26 12:00:00,226.1,154.1,61.3,0.52,99.5,84.1,30.1,Normal
2023-01-26 13:00:00,227.85,120.3,63.3,0.62,90.4,59.2,26.3,Normal
2023-01-26 14:00:00,225.08,134.1,61.6,0.36,92.1,85.6,11.9,Normal
2023-01-26 15:00:00,222.01,137.4,70.9,0.48,93.6,75.7,7.5,Normal
2023-01-26 16:00:00,232.47,157.7,61.7,0.6,91.6,91.9,26.5,Normal
